title,contents,date
전문화 몰드 건의요,무기몰드나  방어구 몰드나 똑같은 재료가 들어가는데 왜 굳이 분류하나요? ,2019. 5. 29. 수요일 08:51
담업뎃때 연금술의서 좀 수정좀 해주시죠~, ,2019. 5. 29. 수요일 08:46
발라카스서버에 프리돔혈맹에무덤매크로입니다,정지 먹여주세요,2019. 5. 29. 수요일 03:39
의뢰 물품 한번에 받기 기능좀,의로 받는것이던 의뢰 등록 하고 의뢰 제작 끝난 물품들 제작끝나면 한방에 받기좀 만들어주세요. 일일이 클릭해야되서 귀찮아요 ㅠㅠ,2019. 5. 29. 수요일 01:00
폴라쿠폰,사용도 안했는데 이미사용한 쿠폰으로 나와요ㅜㅜ,2019. 5. 28. 화요일 23:40
몇 분전 악세 강화했는데..,축 은 하나 만들고 창고 쟁여놀고 시작했는데 안보여서 그러는데...,2019. 5. 28. 화요일 23:18
특성강화 이벤트좀합시다 50%%%%%%%,한번해보자 ,2019. 5. 28. 화요일 17:47
혈맹창고 포상요청...,군주도 사람이다... 혈원들이 포상요청 하면,2019. 5. 28. 화요일 15:52
삼성 덱스 사용못한지 5주차,자 언제쯤 고쳐 줄지 한번볼까나~~,2019. 5. 28. 화요일 14:32
이벤트 성의 있어 보이게 만들기!,,2019. 5. 28. 화요일 13:42
앨리스 이벤트템 판매 가능하게 해주세요,안녕하세요 ,2019. 5. 28. 화요일 13:40
낚시터 랩쫌 올려주세효,낚시터   물고기 랩좀 올려줘효...랩올리기   너무힘들어효  ㅜㅡㅜ,2019. 5. 28. 화요일 11:19
거래소개선,당신들모니터링은합니까,2019. 5. 28. 화요일 08:44
스킬 온오프기능,밖에서도 클릭할수있게 해주세요,2019. 5. 28. 화요일 08:33
"창,쌍칼은 초월시 동일템으로 구분해주세요",특강은 아무 문제 없으나,2019. 5. 28. 화요일 01:23
몬스터소환석,강퇴기능 만들어주세요ㅠㅠ,2019. 5. 27. 월요일 22:29
복구기한지난 삭제케릭 복구할수있는 패키지만들어주오, 카마엘나오면 케릭도 바꿀수있다는데,2019. 5. 27. 월요일 20:48
메인퀘 안됨,메인퀘가 안되연,2019. 5. 27. 월요일 18:10
"요새전, 공성전 각인 부군주도 가능하게 개선바람.",요새전을 하던 공성전을 하던 성물각인은 군주에게만,2019. 5. 27. 월요일 18:09
이벤포인트 남아돌아요 .,왜안해주나요.아데나상자 정도로 교환할수있게해주세요 아까움,2019. 5. 27. 월요일 15:10
엘리스이벤중지하던가,아이템더사게하던가해라 이벤포인트만점이넘고다른것도 차고넘친다,2019. 5. 27. 월요일 14:28
사전예약 세로로기기돌려주세요가뭔말이냐,잘좀하자,2019. 5. 27. 월요일 13:04
뻥투력 작업 수정,지금 랭킹에서 보이는 투력이 15만에서 많게는 25만까지 ,2019. 5. 27. 월요일 12:35
버그안고침?, ,2019. 5. 27. 월요일 12:08
이벤트포인트 아까워요,ㅡㅡ 조치쫌해주세요.,2019. 5. 27. 월요일 10:10
피닉스나이트 궁좀 변경해주세요,정말 궁  필요가 없네요 레어스킬하나 땡껴 사용하는게 훨 이득인거 같아요 다른 케릭들도 궁자리 레어스킬로 변경하게 하면 모든 클래스 다 공평할꺼같은데요....지금 상황에선  피닉스궁 노답이에요,2019. 5. 27. 월요일 09:58
동맹원정 1단계 완료보상에 대한 건의,"동맹원정 1단계는 참석하지 않아도, 보상을 받을 수 있게끔 수정을 부탁드립니다.",2019. 5. 27. 월요일 09:55
불칸소스끄고하는데도발열심하다,패치해라좀,2019. 5. 27. 월요일 09:39
●결정체●←←무기.방어구.장신구=결정체~하나로 통일 합시다????쫌~~,"이젠 유저들 생각해서 """"결정체"""" 하나로 통일 하자고요????",2019. 5. 27. 월요일 02:57
화면깨짐팅김현상,이런거좀 해결못하나요?,2019. 5. 26. 일요일 23:19
대체 바이움 잡는데 얼마나 노력을 하라는겁니까,3개혈 전투력 8억5천짜리 동맹이 즉부 해가면서 도전하는데  대체 바이움한테 딜이 안들어가는건 왜 해결을 안하는겁니까. 매주 스트레스를 받고 게임이 싫어지게 만드는건 유저를 우롱하는겁니까.  어느정도 이해할 수준이어야지 너무 무책임한거 아닌가요.  바이움 이펙 고민하지 마시고 유저들 입장에서 생각을 좀  하고 게임 설계를 하십시오. 렉 해결하기전까지는 새종족이고  머고 그닥 메리트 가 안느껴집니다.,2019. 5. 26. 일요일 23:14
이벤트 포인트,포인트 남아돌아요!!!! 조치쫌 해주세요 그냥 다날리기아까워요.,2019. 5. 26. 일요일 17:56
아티팩트 세트칸수2칸정도는추가해라,몇달째건의하는데계속묵살이고 발열도고처라 불칸소스끄고하는데왜 발열이심해지냐고,2019. 5. 26. 일요일 16:08
게임종료,수확던전 가방차서  클릭하면  겜종료된다  빨리처리해라 ㅡㅡ,2019. 5. 26. 일요일 04:22
DC배트맨 아티팩트 상점이나 레다로살수있게부활좀,레다로 구입하거나 상점패키지부활좀해주세요,2019. 5. 26. 일요일 01:14
영웅악셋부재료,영웅악셋 부재료 얻는곳도 생기는 필트 또는 주마다하는상점에서비즈살수있게 만드러주세요,2019. 5. 25. 토요일 20:31
토끼 잡으면 단돈 얼마라도 주는 이벤이나 상자에 아뎅이라도 좀 넣어주세요,하루만 필드 세워놔도 이벤을 다 끈낼수 있네요...ㅡㅡ 열흘이나 남았는데 토끼 잡으면 아뎅이라도 좀 주세요,2019. 5. 25. 토요일 18:31
유알 악세 선택 상자주는 이벤 한번해요~,저번에 방어구랑 무기 유알줬으니,2019. 5. 25. 토요일 18:29
보물상자 황금가고일 !!!!!,보물상자 지난번 서버통합때 패치한거 같은데 다시 패치안되는건가요? 공지도없이 이런법이 어디있나요? 기다려달라는 메일만보내주시고 아직 별 얘기없으시네요.언능 원복시켜주세요!!,2019. 5. 25. 토요일 16:38
정던 오만의지하전당 메크로좀 잡아주세요.,오만의 지하전당 메크로좀 잡아주세요.,2019. 5. 25. 토요일 15:27
탈리4등급 이벤트,전에 희귀3탈리는 사서 쓰고잇는대 4탈리 업하기 답이업네요 4탈리 이벤트점해주세요 적당한 가격에 부탁합니다~~^^,2019. 5. 25. 토요일 15:24
소뮤 검기스킬2개,"요새전, 명전서 헛방나는 소뮤 검기스킬점 개선해주세요 ㅠ 몹두 아니고 케릭 잡는대 케릭 서잇어야만 스킬들어가구 ㅠ  개선점 부탁합니다~~",2019. 5. 25. 토요일 15:21
발라카스 서버 이전 보상 지급 안하나요?,발라카스 서버 이전 보상,2019. 5. 25. 토요일 14:26
이벤트를 과장한 과금유도합시다,혈맹 주화 패키지 하나 만들어주고,2019. 5. 25. 토요일 13:41
이벤트 환상을 현실로 토끼이벤문재점,오늘까지 토끼2단게 해야돼는대.토끼10마리 넘게 잡아도 진행이 안댄다구여..무슨 말인지 모르세여?1단게 보상받고  오늘지금.이벤트 진행이 안댄다구요..모니터 해서 보시던가여..66% 에서 안오른다구요...,2019. 5. 25. 토요일 11:27
서버 통합 했으면 채널을 늘리던가.,유지라던가..,2019. 5. 25. 토요일 09:51
카드수집에ㅜ대하여,카드 수집도 도감처럼 컴플이면 카드수집창에 떳으면 좋겟네요,2019. 5. 25. 토요일 09:30
이벤트 관련 환상을 현실로,이벤트 환상을 현실로2단게서  안넘어가네요? 이러케 할거면 이벤트 하지마세여...짜증남..,2019. 5. 25. 토요일 06:45
매일혜택상품,스킬페이지 선택하는거 없애고 다른걸 주세요,2019. 5. 25. 토요일 00:44
스킬오류,실템 러쉬임팩 좀 보완해주세요.  계속달리기만 함,2019. 5. 24. 금요일 23:56
오크 왜만들엇냐,케삭하라고 만듬?,2019. 5. 24. 금요일 22:44
듀얼클래스 방금 지렸다 ㅜㅜㅜㅜ,나 평생 실나만 키워야되나 했는데,2019. 5. 24. 금요일 22:44
최악의 업데이트,불과 1~2년전. 직업변경권을 원했던유저가 지금 몇이나 있을까요 지금은 자리잡고 다들 애정가지고 열심히 육성하는데  혼란만주는 업데이트네요 오크출시당시에 나왔으면 몰라도 지금 너무 형평성에 어긋나며,2019. 5. 24. 금요일 22:22
소드뮤즈 궁극기 미적용 답변 ㅡㅡ, ,2019. 5. 24. 금요일 19:59
자요 보세요..활쟁이 레볼루션 됍니다..,본케에 어드벤티지를 주실거라 생각합니다..,2019. 5. 24. 금요일 19:33
몬스터 카드수집 완료표시요청,몬스터 카드 완료수집도 일반 코어완료되면 완료되었다고 표시된것처럼 가방에 있는 카드도 완료표시가 되면 분해를 선택하기가 한결 수월해 질 거 같습니다.,2019. 5. 24. 금요일 19:27
특성강화 이벤트좀합시다 50%할인,아덴모잘해요,2019. 5. 24. 금요일 19:23
환상을 현실로 이밴트 관련,필드 에서  하얀토끼3번넘게잡아도  보상이 없네요? 하얀토끼만10번넘게 잡앗서여 래시피 주세요  ㅠㅡㅜ,2019. 5. 24. 금요일 18:54
소드뮤즈 궁 적용 안되는거 언제 고치냐,매번 글 적는것도 G랄맞네,2019. 5. 24. 금요일 18:34
앨리스이벤아템판매가능케하던가,아이템더구매가능케하던가 ,2019. 5. 24. 금요일 17:55
채널 변경 쿨타임 항상 표시,"현재 채널 변경 쿨타임 확인이 필요한 경우, 직접 다른 채널로의 이동 버튼을 눌러야 잔여 시간이 확인되는것을",2019. 5. 24. 금요일 14:13
(건의)아티팩트 세트효과 종류에 상관없이 ap를 적용해주셨으면 좋겠네요~, ,2019. 5. 24. 금요일 12:36
오크 이대로 둘껀가,카마엘이 나오는 시점에서 오크도 샤먼 빼고 신규캐릭이라는 메리트는 전혀 없습니다 ,2019. 5. 24. 금요일 11:54
월보,새로나온 월보,2019. 5. 24. 금요일 11:26
하..진짜 욕나오는 이벤트 2탄이네,아니 쇼발 채널을 늘리던가 티켓은 넘쳐나는데,2019. 5. 24. 금요일 11:10
이벤 ㅈ 같은데,신경 좀 써라 **들아,2019. 5. 24. 금요일 11:08
기요틴은 왜 안되는데 ?,너거들 뭐 잘못 건드렸지 ?,2019. 5. 24. 금요일 11:08
아니 이벤트를 하라고만든거임?,아니 저번에 배트맨때는 자유롭게 들어가지더니 왜 이번엔 상그지처럼 만들어놓은거임?? 들어가질못한다고요 운영자님들아 생각이없는거에요?? 좀 말을 쳐 하면 쳐 듣기라도 하든가 ,2019. 5. 24. 금요일 11:08
엘나르간드 이벤보스인데 최대한참여가능,하게해주세요.. ,2019. 5. 24. 금요일 11:06
엘나르간드 입장채널 많이 만드세요!!!,이게 뭡니까??,2019. 5. 24. 금요일 11:05
이벤트 월드보스 심각합니다,채널을 늘려주셔야죠 바로 눌러도 입장이 안되는데.....,2019. 5. 24. 금요일 11:04
어쩌라고,1초컷에 입장못하는 이벤은 뭐냐. 채널안늘리냐. 좀 시발 이벤할때마다 스트레스 받게하지말자,2019. 5. 24. 금요일 11:04
아니왜자꾸 월보 잡을시간에 점검을하시,아니왜자꾸 월보 잡을시간에 점검을하시냐구요~~ 일하다 그시간기다리는데 그시간에 자꾸 점검때리면  역먹으라는거에요~~ 아~~ 점검은 몃번씩하는거에요 어제도 계속 점검띄우더니~~래블 문제가 많은감네요~~ 정확히좀헙시다요,2019. 5. 24. 금요일 10:46
다야 돌려주세요,초보라 다야 아끼다가 집혼 옵변 할인하길래 거금 150개 딱 누르는데 팅겼어요. 근데.. 다시 접해보니 다야는 차감되고 옵은 그대로에요.. 그리고 패치 후에 너무 튕기는데.. 저만 이런거 아니죠?,2019. 5. 24. 금요일 09:33
2차 전직 관련,카마엘이 나오는데,2019. 5. 24. 금요일 09:05
엘리스하얀토끼,한번더구매하게해여하루도되서 이미모두구매했는데6월5일까지필요하나,2019. 5. 24. 금요일 05:04
Gm님,이번에 월드보스 이벤트 예전처럼 일일 입장으로 해주세요,2019. 5. 24. 금요일 02:23
집혼석 옵션 변경 다이아.갯수,옵션변경 장비가 100개죠 집혼석이 300개죠  ...             수치를.조금 줄일때도 됬다고 생각 합니다. 차라리 3각성 +옵션변경을 200~300 개로 하고  5천개 쓰는데 1분도 안 걸린거 같아요. 아니면 갯수 안 줄여도 되니깐.옵션을 선택하게 해 주세요 집혼 옵변 100개 ,2019. 5. 24. 금요일 01:29
옵변 크저 안나옴,몇천개 때려박하도 하나가 안나오네 ㅅㅍ,2019. 5. 24. 금요일 00:33
입장횟수 별개로봤는데요,낮에 월보안가고 11시 이벤월보와 오르펜을 둘다 들어갔는데요.,2019. 5. 23. 목요일 23:48
이보게 개발새발자들아,오늘까지 모은이벤보스 입장권만 45장인데 하루에 들어갈수잇는 제한이 두번이다 그쟈?,2019. 5. 23. 목요일 23:29
이번 이벤보스 기획자는 해명하시기 바랍니다.,누구를 위한 이벤입니까? 아예 들어갈수 없게 해놓고 한대만 쳐도 먹는다고요?  정말 기가 막힙니다. 기획자가 누구인지는 몰라도 이번 일에 대해 책임을 지시기 바랍니다.,2019. 5. 23. 목요일 23:27
이벤월드보스 인원제한으로 못들어가는게 이벤트인가여?,"다른것도아니고  인원제한이걸리는건 넘한거아닌가영 ,, ",2019. 5. 23. 목요일 23:24
오펜잠수좀어떻게해주세요ㅡㅡ^,잠안자가면서오펜잡을라고 기다렸다가 잡는데 잠수하는인원때문에 이거5일째허당만치고,2019. 5. 23. 목요일 23:20
이벤 월보.....장난 똥 때냐!!!!,채널을 많이 만들어놓던가 해야지....,2019. 5. 23. 목요일 23:16
이벤월보,이벤트아니에요?,2019. 5. 23. 목요일 23:12
50명 입장...장난하세요?,50명입장... 장난하십니까? 그냥  마그나딘에  보스 솬  시켜 놓던가.. ,2019. 5. 23. 목요일 23:12
이벤보스장난하나,장난합니까 이게 무슨이벤트라고ㅋㅋㅋ,2019. 5. 23. 목요일 23:11
이벤보스머임,들어가지도 못하고 채널1개임?,2019. 5. 23. 목요일 23:10
보스매칭에 대해...,이벤트 보스잡을려니 제한인원이 다 차서 못들어간다고 뜨네요.. 11시 바뀌자 마자 입장 클릭했는데...... 이러다 이벤트기간 끝날때까지 한번도 못잡을 분위기네요.. 인원제한 풀면 안될까요?? 저번에 배트맨이벤트할때 나온 보스들은 인원제한 안걸리던데.. 그때처럼 입장할수 있게 해주세요..,2019. 5. 23. 목요일 23:10
이벤트를 똑바로좀...,11시 그것도 기간한정!? 입장불가??? 개념을 달나라로 보내셨어요???,2019. 5. 23. 목요일 23:08
이벤트보스이게멉니까,들어가지도 못하고 인원제한 짜증나게 머하는겁니까 이따위 이벤트 이게무슨 이벤트인지 아짜증나,2019. 5. 23. 목요일 23:04
아니 이벤트 보스를 이렇게 만들고 서버점검이라니...,기간 한정인데 인원차면 들어가지도 못하는데 기간한정하고... 모 이따구로 서버 패치를 하는건지,2019. 5. 23. 목요일 23:04
이벤트 월드보스..엘나르간드..,이거 너무 적게들어갈수있는거아닌가요? 못들어가게해놓으면 왜 이벤틉니까 ;; 인원 더늘려주셔야하는거아니에요?,2019. 5. 23. 목요일 23:04
아니 채널늘려야할판에줄이냐,서버통합했으면채널늘려야할거아냐 안그럴거면통합왜했냐 4개채널이오늘반토막나냐채널수가,2019. 5. 23. 목요일 22:06
동맹원정 중간보스 잡을때 밟힙니다,가디언이라고 보스가 밟는건가요?,2019. 5. 23. 목요일 21:27
삼성덱스 실행 가능하게 패치 해라,삼성덱스 실행 가능하게 패치 해라삼성덱스 실행 가능하게 패치 해라삼성덱스 실행 가능하게 패치 해라삼성덱스 실행 가능하게 패치 해라삼성덱스 실행 가능하게 패치 해라삼성덱스 실행 가능하게 패치 해라삼성덱스 실행 가능하게 패치 해라삼성덱스 실행 가능하게 패치 해라삼성덱스 실행 가능하게 패치 해라삼성덱스 실행 가능하게 패치 해라삼성덱스 실행 가능하게 패치 해라삼성덱스 실행 가능하게 패치 해라삼성덱스 실행 가능하게 패치 해라삼성덱스 실행 가능하게 패치 해라삼성덱스 실행 가능하게 패치 해라삼성덱스 실행 가능하게 패치 해라삼성덱스 실행 가능하게 패치 해라삼성덱스 실행 가능하게 패치 해라삼성덱스 실행 가능하게 패치 해라삼성덱스 실행 가능하게 패치 해라삼성덱스 실행 가능하게 패치 해라삼성덱스 실행 가능하게 패치 해라삼성덱스 실행 가능하게 패치 해라삼성덱스 실행 가능하게 패치 해라삼성덱스 실행 가능하게 패치 해라삼성덱스 실행 가능하게 패치 해라삼성덱스 실행 가능하게 패치 해라삼성덱스 실행 가능하게 패치 해라삼성덱스 실행 가능하게 패치 해라삼성덱스 실행 가능하게 패치 해라삼성덱스 실행 가능하게 패치 해라,2019. 5. 23. 목요일 18:51
