title,contents,date
이번 명전 이벤트에 불법프로그램 사용 캐릭 선정을 철회해주시길 바랍니다.,"운영자님
이번 명전 참여 이벤트에 불법프로그램 사용했다고 적발된 캐릭을 선정한 것을 철회 혹은 시정 해주시길 요구합니다.
  불법프로그램을 사용했다며 1일만 계정정지한 것도 운영정책상 제재 규정상에도 맞지 않았거니와
  이번 이벤트에 선정을 굳이 하셔야 했다면 ""다시 확인해보니 불법프로그램 사용 캐릭이 아니었다. 진심으로 사과한다."" 등의 공식 공지를 해주셔야 되는것이 맞는 것 아닌가요?
  그런것이 아니라면 이번뿐만 아니라 모든 이벤트에서 제외해시켜주시길 바랍니다.
  그래야 모든 유저들이 납득할 수 있을테니까요.
    아래 링크 글 댓글에 대상 캐릭 유저분께서도 억울함을 호소하셨는데 역시 이에 대해 추가로 제가 쓴 댓글을 캡쳐해서 올립니다.
  http://forum.netmarble.com/lineageII/view/1747027/897300
  부디 유저들 마음에 이래저래 상처주는 운영은 하지 말아주시길 강력히 요청합니다.
   ",2019. 5. 29. 수요일 12:25
47퍼 성공률,"47퍼 성공률이거 사기맞제?ㅋㅋㅋ룬 열번넘게 햇는데 한번을 성공 못하네ㅋㅋㅋㅋ
어찌된건지 설명해보소ㅋㅋㅋ",2019. 5. 29. 수요일 12:25
운영자님~? 불법프로그램 사용자가 명전 참가 팀으로 선정되는 건 좀 아니지 않나요??,"얼마전 불법프로그램 사용으로 정지 처분 받은 몇몇 분들이
이번에 명전썰전에 팀으로 참가했던데?
그런건 사전에 걸러야하지 않을까요?
  모두가 다 보는 프로그램인데
불법프로그램 사용자가 그것도 한두명도 아니고
고대로 올라왔으니
아는 사람이 볼 땐 얼마나 웃긴 상황인지요
  얼마전에 운영자님이 올렸던 불법 프로그램 사용자
명단이랑 썰전 명단 확인좀 해보셨어면 좋겟습니다
운영팀이 그정도는 해줘야 보는 사람들도
오해하지 않고 잘 시청할 것 같습니다
  요즘 프로그램이 넘 좋아서
혹시라도 썰전도 프로그램으로 쌈하는건 아닌지
걱정이 됩니다^^",2019. 5. 29. 수요일 12:15
2차전직,비밀의숲하층 상급 마물의정수 라는게 대체있기나 한겁니까 몇만마리를 잡어야 나옵니까?,2019. 5. 29. 수요일 11:54
*** 좀바까라,"몬코가방에 칸수는 40개정도 비엿는데 칸수부족뜨는데 상자까면 왜 칸수부족뜨는데 나올꺼는 토끼코어뿐인데
  그리고 상자깔때 갯수맞추기도 힘들게 하고 어쩌라고 십단위로 정할수라도 하든가",2019. 5. 29. 수요일 11:51
해상도 확인요청,"안녕하세요.
저는 아이패드프로2세대와, 3세대 두가지 종류의 장비로 게임을 합니다.
최근에 2세대와 3세대의 해상도 차이가 심하게 나는 듯하여 이에 대한 확인을 요청드립니다.
  아이패드프로 2세대, 3세대 둘 다 해상도높음 설정에 따른 컨텐츠의 명료도는 만족합니다.
  다만,
2세대 대비 3세대의 경우
카테고리의 크기, 텍스트의 크기, 캐릭터의 크기가 너무 크게 보여집니다.
  아이패드3세대에 대한 해상도 최적화 작업에 문제가 있나요?
  아참,
최근들어 게임기 티어링이나 저더 등 화면울렁거림이나 버벅거리는 증상이
심해지는 듯 합니다.
  업데이트를 하면 할수록 퍼포먼스 안정성이 심하게 나빠지는 듯 합니다.
  확인 부탁드립니다.",2019. 5. 29. 수요일 11:45
카마엘 사전등록 페이지 링크가 안됩니다,카마엘 사전등록 페이지 링크가 안됩니다.,2019. 5. 29. 수요일 10:20
전문화 몰드 건의요,"무기몰드나  방어구 몰드나 똑같은 재료가 들어가는데 왜 굳이 분류하나요? 
그냥 하나로 통합해주시면 안되나요? 생긴것도 똑같고 헷갈립니다.",2019. 5. 29. 수요일 08:51
담업뎃때 연금술의서 좀 수정좀 해주시죠~,"  공방하는건 좋으나 
연금술서 조합 이거 생각한사람 줘패고 싶음 심정
초월, 특돌, 엘릭서 등등
조합할때 수량좀 낮추는 등 어느정도 이해되는 선에서(특돌조합은 오히려 손해)
  초월기운이 많이 쌓인건 안비밀~",2019. 5. 29. 수요일 08:46
발라카스서버에 프리돔혈맹에무덤매크로입니다,정지 먹여주세요,2019. 5. 29. 수요일 03:39
의뢰 물품 한번에 받기 기능좀,"의로 받는것이던 의뢰 등록 하고 의뢰 제작 끝난 물품들 제작끝나면 한방에 받기좀 만들어주세요. 일일이 클릭해야되서 귀찮아요 ㅠㅠ
  그리고 혈맹상자도 마찬가집니다~ 혈맹상자 시간지나서 깔수있을때 한방에 받기좀 해주세요~~",2019. 5. 29. 수요일 01:00
폴라쿠폰,사용도 안했는데 이미사용한 쿠폰으로 나와요ㅜㅜ,2019. 5. 28. 화요일 23:40
몇 분전 악세 강화했는데..,"축 은 하나 만들고 창고 쟁여놀고 시작했는데 안보여서 그러는데...
  알려주세요. ",2019. 5. 28. 화요일 23:18
특성강화 이벤트좀합시다 50%%%%%%%,한번해보자 ,2019. 5. 28. 화요일 17:47
혈맹창고 포상요청...,"군주도 사람이다... 혈원들이 포상요청 하면
일일히 템 찍어봐야 알 수 있는데.. 이게 먼짓이죠??
  시스템 참 좀 패키지 말들지 말고 시스템 수정부터
좀 하고 2년 된 게임이 아직도.. 하아... 답답하네요.",2019. 5. 28. 화요일 15:52
버그안고침?,   ,2019. 5. 27. 월요일 12:08
이벤트포인트 아까워요,ㅡㅡ 조치쫌해주세요.,2019. 5. 27. 월요일 10:10
피닉스나이트 궁좀 변경해주세요,정말 궁  필요가 없네요 레어스킬하나 땡껴 사용하는게 훨 이득인거 같아요 다른 케릭들도 궁자리 레어스킬로 변경하게 하면 모든 클래스 다 공평할꺼같은데요....지금 상황에선  피닉스궁 노답이에요,2019. 5. 27. 월요일 09:58
동맹원정 1단계 완료보상에 대한 건의,"동맹원정 1단계는 참석하지 않아도, 보상을 받을 수 있게끔 수정을 부탁드립니다.
  현재 투력은 계속 상승하여 동맹원정 1단계는 이제 쉽게 몇분이서 충분히 완료가 가능합니다.
  1단계 완료 보상을 위해서 50명의 혈원중 대다수가 자살을 해야만 하는 현 구조는 문제가 있다고 봅니다.",2019. 5. 27. 월요일 09:55
불칸소스끄고하는데도발열심하다,패치해라좀,2019. 5. 27. 월요일 09:39
●결정체●←←무기.방어구.장신구=결정체~하나로 통일 합시다????쫌~~,"이젠 유저들 생각해서 """"결정체"""" 하나로 통일 하자고요????",2019. 5. 27. 월요일 02:57
화면깨짐팅김현상,"이런거좀 해결못하나요?
노트9쓰는대  노트10 사야하나요?ㅡㅡ정말짜증나네요 ",2019. 5. 26. 일요일 23:19
대체 바이움 잡는데 얼마나 노력을 하라는겁니까,3개혈 전투력 8억5천짜리 동맹이 즉부 해가면서 도전하는데  대체 바이움한테 딜이 안들어가는건 왜 해결을 안하는겁니까. 매주 스트레스를 받고 게임이 싫어지게 만드는건 유저를 우롱하는겁니까.  어느정도 이해할 수준이어야지 너무 무책임한거 아닌가요.  바이움 이펙 고민하지 마시고 유저들 입장에서 생각을 좀  하고 게임 설계를 하십시오. 렉 해결하기전까지는 새종족이고  머고 그닥 메리트 가 안느껴집니다.,2019. 5. 26. 일요일 23:14
이벤트 포인트,포인트 남아돌아요!!!! 조치쫌 해주세요 그냥 다날리기아까워요.,2019. 5. 26. 일요일 17:56
아티팩트 세트칸수2칸정도는추가해라,몇달째건의하는데계속묵살이고 발열도고처라 불칸소스끄고하는데왜 발열이심해지냐고,2019. 5. 26. 일요일 16:08
게임종료,수확던전 가방차서  클릭하면  겜종료된다  빨리처리해라 ㅡㅡ,2019. 5. 26. 일요일 04:22
DC배트맨 아티팩트 상점이나 레다로살수있게부활좀,레다로 구입하거나 상점패키지부활좀해주세요,2019. 5. 26. 일요일 01:14
영웅악셋부재료,"영웅악셋 부재료 얻는곳도 생기는 필트 또는 주마다하는상점에서비즈살수있게 만드러주세요
너무열악 함니다 비즈 모으기도 힘들구요 주마다 명전 상점서 사는것도 랜덤식으로 나오거나또는 
안나올때도 있슴니다   더다양하게 구입또는 습득 하는곳이 생겼스면 좋겟습니다",2019. 5. 25. 토요일 20:31
토끼 잡으면 단돈 얼마라도 주는 이벤이나 상자에 아뎅이라도 좀 넣어주세요,하루만 필드 세워놔도 이벤을 다 끈낼수 있네요...ㅡㅡ 열흘이나 남았는데 토끼 잡으면 아뎅이라도 좀 주세요,2019. 5. 25. 토요일 18:31
유알 악세 선택 상자주는 이벤 한번해요~,"저번에 방어구랑 무기 유알줬으니
이제 영영웅악세 포함된 유알 악세 선택상자 주는 이벤트 함해여~
아님 c급 선택상자라도 ㅜㅜ 영웅 목걸이 너무 안나와요~",2019. 5. 25. 토요일 18:29
소드뮤즈 궁극기 미적용 답변 ㅡㅡ,"  사진 및 영상 첨부하라고 되어있는데 몇일전이랑 3달전에도 똑같은글 올렸습니다 ㅡㅡ
  저번주인 15일날 올린 사진첨부글 궁이 68초인데 메테오 139초 보이시죠? 정상적이라면 메테오 69초가 되야됩니다.
    2월달에 사진 첨부해서 올린글 ㅡㅡ 
궁이 71초인데 메테오 136초 원래라면 68초가 되야 정상이죠?
일안해요? 뭔 똑같은답변으로 회피만 할려고 하냐고 유저가 장난같애?",2019. 5. 24. 금요일 19:59
자요 보세요..활쟁이 레볼루션 됍니다..,"본케에 어드벤티지를 주실거라 생각합니다..
  진심 활쟁이만 판치는거 보고싶음?",2019. 5. 24. 금요일 19:33
몬스터 카드수집 완료표시요청,몬스터 카드 완료수집도 일반 코어완료되면 완료되었다고 표시된것처럼 가방에 있는 카드도 완료표시가 되면 분해를 선택하기가 한결 수월해 질 거 같습니다.,2019. 5. 24. 금요일 19:27
특성강화 이벤트좀합시다 50%할인,아덴모잘해요,2019. 5. 24. 금요일 19:23
환상을 현실로 이밴트 관련,필드 에서  하얀토끼3번넘게잡아도  보상이 없네요? 하얀토끼만10번넘게 잡앗서여 래시피 주세요  ㅠㅡㅜ,2019. 5. 24. 금요일 18:54
소드뮤즈 궁 적용 안되는거 언제 고치냐,"매번 글 적는것도 G랄맞네
제발 궁극기 쓰라고 만든거면 좀 작동 잘되게 하자?
가뜩이나 버프 궁극기 쓸만한게 스킬 쿨감소인데
궁 적용안되서 스킬 쿨이 다른 캐릭이랑 같으면 궁극기 왜 만든건지
알수가없네",2019. 5. 24. 금요일 18:34
앨리스이벤아템판매가능케하던가,아이템더구매가능케하던가 ,2019. 5. 24. 금요일 17:55
채널 변경 쿨타임 항상 표시,"현재 채널 변경 쿨타임 확인이 필요한 경우, 직접 다른 채널로의 이동 버튼을 눌러야 잔여 시간이 확인되는것을
  (채널 변경 쿨이 있는 경우에만, 쿨이 없는 경우는 표기 No) 적절한 위치에 표기되도록 하는건 어떤가요?
  사실 보스 레이드 할때 빠른 채널 변경이 관건인데 자칫 남은 시간을 확인하려고 채널이동 버튼을 눌러서 불필요하게 변경되는 경우가 있습니다. 
  어렵지 않을텐데 적용좀 시켜주시져 !!! 
   ",2019. 5. 24. 금요일 14:13
(건의)아티팩트 세트효과 종류에 상관없이 ap를 적용해주셨으면 좋겠네요~,"  세트갯수를 늘릴수없으면 이게 가장 좋긴 한데
아티팩트 세트효과를 종류에 상관없이 ap를 적용해주셨으면 좋겠네요~
은빛용병, 앨리스, 배트맨 각각 전투력이 되다 보니, 
현재는 세트에 두종류정도 섞어서 해야 되죠.
현재 3종류가 있는데, 이걸, 다 넣을수 있게 세트효과 종류 상관없이 투력을 올릴수있다면
앞으로 아티팩트가 추가되어도 불만은 없을거라 생각됩니다.
   ",2019. 5. 24. 금요일 12:36
오크 이대로 둘껀가,"카마엘이 나오는 시점에서 오크도 샤먼 빼고 신규캐릭이라는 메리트는 전혀 없습니다 
  기존에 캐릭들은 다들 고투가 돼어가고 기존캐릭 버리고 오크 와도 돈은 몇배? 훨씬 더쎃지만 더 힘들어 졌죠
   오히려 돈을 더 쓰는데도 투력이 한참 모질라 혈에 민폐 처럼 취급되고 샤먼이 아닌 이상에야 누가 몽크 레이더를 받아주려고 하겠습니까
  오크를 이렇게 경험 했는데 카마엘이라고 궁수 빼고 누가 키울까요?
  카마엘 명예는? 업적은? 오크도 패널티? 있는 상황인데 어떻게 해결 하실껀지 궁금 합니다",2019. 5. 24. 금요일 11:54
월보,"새로나온 월보
  오르펜처럼 들어가게 해주세요
  코스듐 팔아먹고 이게머죠",2019. 5. 24. 금요일 11:26
하..진짜 욕나오는 이벤트 2탄이네,"아니 쇼발 채널을 늘리던가 티켓은 넘쳐나는데
못들어가는게 말이되냐고 ssibal 
첫판부터 패키지로 장난치지 않나
이번에는 채널로 장난치지 않나
유저가 우스워? 어? 대가리는 우동사리로 가득차있냐?",2019. 5. 24. 금요일 11:10
이벤 ㅈ 같은데,신경 좀 써라 **들아,2019. 5. 24. 금요일 11:08
기요틴은 왜 안되는데 ?,너거들 뭐 잘못 건드렸지 ?,2019. 5. 24. 금요일 11:08
아니 이벤트를 하라고만든거임?,아니 저번에 배트맨때는 자유롭게 들어가지더니 왜 이번엔 상그지처럼 만들어놓은거임?? 들어가질못한다고요 운영자님들아 생각이없는거에요?? 좀 말을 쳐 하면 쳐 듣기라도 하든가 ,2019. 5. 24. 금요일 11:08
오펜잠수좀어떻게해주세요ㅡㅡ^,"잠안자가면서오펜잡을라고 기다렸다가 잡는데 잠수하는인원때문에 이거5일째허당만치고
죽어서 부활 하면 한대라도때려야지보앙먹게바꿔줘요 이게머에요 다른 이벤보스랑코어는 는 리셋 후한대쳐야먹는데  입장만하면 먹게해주니 다잠수타서 잡을수가없음.,
1시간잡다가결국 포기  ㅡㅡㅅㅂ 욕나온ㆍ기",2019. 5. 23. 목요일 23:20
이벤 월보.....장난 똥 때냐!!!!,"채널을 많이 만들어놓던가 해야지....
마불 니들은 머리가 꼬꼬대가리도 아니고...한두번 이벤트 하니....
오늘 보상 다 집어넣어라....",2019. 5. 23. 목요일 23:16
이벤월보,"이벤트아니에요?
제한두네 개마블
섭통은하고 패치는 허구한날하면 머해요?
월보채널도 늘려야는거아닌가?",2019. 5. 23. 목요일 23:12
50명 입장...장난하세요?,"50명입장... 장난하십니까? 그냥  마그나딘에  보스 솬  시켜 놓던가.. 
매일  다이야소탕까지 시켜가며  티켓  만들어놨더니
입장이  50이랜다
티켓  한장씩  가져가고  보상  지급이나  해주던가  죽어라  해대는  패치  다시해서라도  전체  입장  가능하게  만들어주던가
섭이  쓰레기 폐차장도  아니고  마구잡이로  이사나 시켜대고  이게머니이게",2019. 5. 23. 목요일 23:12
